race,gender,date,zip,income,type,term,interest,principal,approved,adj_bls_2,id
Hispanic/Latino,Female,2018-04-01,60623.0,56698.678468899525,Personal,48,12.73511143770815,7855,True,1.69,574
Other,Female,2015-07-01,60611.0,49850.0,Auto,84,5.895816418738595,3098,False,0.13,575
White,Male,2016-09-01,60614.0,175834.0,Home,180,3.454293265713276,1240287,False,0.4,576
,Female,2012-01-01,60611.0,56698.678468899525,Home,360,2.6168905254035373,2537321,True,0.08,577
Other,Male,2016-08-01,60615.0,25156.0,Auto,60,6.170847886992939,10768,False,0.4,578
Black,Male,2015-05-01,60637.0,50027.0,Auto,84,5.972654034341884,13954,False,0.12,579
,Female,2018-07-01,60623.0,33119.0,Auto,72,7.220743208795181,7527,False,1.91,580
White,Female,2016-12-01,60614.0,102561.0,Home,240,1.130572534099394,674104,True,0.54,581
Black,Female,2018-06-01,60623.0,23485.0,Personal,12,12.86912962643832,22129,True,1.82,582
Black,Male,2015-07-01,60615.0,17508.0,Home,240,6.364369807486034,98534,False,0.13,583
White,Female,2016-01-01,60611.0,115575.0,Personal,24,1.1125207280818386,279998,True,0.34,584
White,Male,2012-11-01,60611.0,52367.0,Auto,84,6.184052191462622,36904,True,0.16,585
White,Male,2018-01-01,60614.0,56698.678468899525,Home,180,6.550577240626557,1138110,False,1.41,586
Other,Female,2016-09-01,60626.0,44107.0,Auto,72,5.001800735142391,21221,False,0.4,587
Black,Male,2017-10-01,60615.0,25262.0,Personal,24,8.346174009443644,32633,True,1.15,588
Black,Female,2013-12-01,60623.0,79456.0,Auto,72,5.669001936300692,55527,False,0.09,589
Hispanic/Latino,Male,2018-11-01,60623.0,71447.0,Home,360,4.6929457952542135,599100,True,2.2,590
White,Male,2016-11-01,60625.0,27459.0,Home,360,4.493518387078854,151657,True,0.41,591
White,Male,2013-01-01,60614.0,120492.0,Auto,72,6.362018837926713,31754,True,0.14,592
White,Female,2016-05-01,60626.0,38966.0,Auto,84,5.21829377525324,2840,False,0.37,593
Hispanic/Latino,Female,2018-05-01,60623.0,35276.0,Auto,84,6.824200297907939,34489,False,1.7,594
Other,Female,2018-09-01,60625.0,6819.0,Home,180,6.619229782685591,40036,False,1.95,595
White,Male,2013-05-01,60626.0,50864.0,Personal,60,5.60154809525302,59190,True,0.11,596
Asian,Female,2015-12-01,60625.0,56698.678468899525,Home,180,4.433994153401124,364428,False,0.24,597
Black,Female,2013-04-01,60626.0,11681.0,Home,240,2.2074956918883024,65018,False,0.15,598
White,Female,2018-06-01,60611.0,140348.0,Home,360,4.583491802541617,1020828,True,1.82,599
White,Female,2014-04-01,60611.0,21697.0,Auto,72,4.742644577059384,3369,False,0.09,600
Black,Female,2016-12-01,60637.0,58961.0,Auto,60,5.18802182084899,34226,False,0.54,601
Black,Female,2013-04-01,60611.0,56698.678468899525,Home,360,3.81820384405071,392282,True,0.15,602
White,Female,2016-06-01,60622.153968253966,14183.0,Auto,72,5.349867252737704,21147,False,0.38,603
Black,Male,2018-07-01,60615.0,56698.678468899525,Home,240,5.60817465680163,654993,False,1.91,604
White,Female,2016-04-01,60611.0,56698.678468899525,Auto,60,7.537609955830814,27805,True,0.37,605
White,Female,2013-10-01,60614.0,215438.0,Personal,18,8.141456352912527,291167,True,0.09,606
Black,Male,2017-04-01,60637.0,60363.0,Home,360,4.456348133841546,437900,False,0.9,607
Black,Female,2017-12-01,60615.0,15477.0,Personal,60,10.75251912123102,8629,False,1.3,608
Hispanic/Latino,Female,2017-03-01,60623.0,6253.0,Personal,60,12.789990660216455,11247,True,0.79,609
Black,Male,2011-11-01,60623.0,22009.0,Personal,12,6.862393839783559,14613,False,0.08,610
White,Male,2016-08-01,60623.0,34217.0,Auto,72,5.359792270621538,7781,False,0.4,611
Other,Female,2017-02-01,60625.0,51177.0,Home,300,2.3521939346547374,441649,True,0.66,612
Black,Female,2016-06-01,60623.0,26006.0,Personal,60,15.58807757696026,25743,True,0.38,613
Asian,Male,2014-06-01,60625.0,28190.0,Home,360,1.5993204231743436,199639,False,0.1,614
Black,Female,2015-06-01,60626.0,56698.678468899525,Personal,24,5.25400885787261,12097,False,0.13,615
Hispanic/Latino,Male,2014-11-01,60622.153968253966,113631.0,Home,240,3.580768182735276,858585,True,0.09,616
Black,Female,2017-12-01,60623.0,56698.678468899525,Personal,18,16.241075975863836,51011,True,1.3,617
Hispanic/Latino,Female,2015-08-01,60623.0,24702.0,Auto,84,3.9976215903903967,19443,False,0.14,618
Black,Male,2013-09-01,60623.0,20523.0,Personal,48,12.80112463106426,9474,False,0.08,619
Black,Female,2016-02-01,60623.0,7538.0,Personal,12,13.020784635082654,7258,False,0.38,620
Asian,Male,2018-05-01,60615.0,56698.678468899525,Auto,72,6.272274583724942,13661,False,1.7,621
Asian,Male,2015-10-01,60615.0,76014.0,Home,300,4.6285524803895575,393672,False,0.12,622
White,Male,2017-04-01,60614.0,236049.0,Auto,72,5.294959550026213,31274,True,0.9,623
White,Male,2013-02-01,60615.0,61187.0,Home,180,0.5464308182321608,323607,False,0.15,624
Asian,Female,2017-11-01,60611.0,63646.0,Home,180,2.211505840800395,433635,False,1.16,625
Black,Male,2014-05-01,60615.0,30763.0,Home,360,1.8810444626607723,144118,False,0.09,626
Black,Female,2011-08-01,60615.0,4656.0,Auto,72,4.792815430201251,15179,False,0.1,627
Asian,Female,2016-03-01,60614.0,58.0,Personal,12,8.030111489063554,82,False,0.36,628
White,Male,2014-08-01,60611.0,80760.0,Home,180,3.378941108657049,735390,False,0.09,629
Black,Female,2018-11-01,60615.0,517.0,Personal,60,14.068914134820066,387,False,2.2,630
Other,Female,2012-10-01,60615.0,39854.0,Home,240,5.840796114265636,266476,False,0.16,631
Black,Female,2012-10-01,60637.0,112467.0,Home,180,2.3795410787755595,697623,False,0.16,632
Black,Female,2015-03-01,60626.0,24486.0,Auto,72,8.347422613846096,28736,False,0.11,633
Hispanic/Latino,Female,2012-04-01,60623.0,38762.0,Home,300,3.774213213846943,301002,False,0.14,634
White,Male,2015-10-01,60625.0,138154.0,Auto,84,4.54969828946124,80692,True,0.12,635
Hispanic/Latino,Female,2011-03-01,60625.0,56698.678468899525,Home,300,5.753103743209965,469710,True,0.14,636
,Male,2014-05-01,60623.0,1462.0,Home,240,2.4620297594102056,11622,False,0.09,637
White,Male,2011-06-01,60637.0,56698.678468899525,Auto,72,4.220922910335871,44696,False,0.09,638
Asian,Female,2016-02-01,60622.153968253966,54390.0,Personal,48,11.523993893396996,67370,True,0.38,639
White,Female,2017-06-01,60614.0,43085.0,Personal,12,6.0733783567066135,31773,False,1.04,640
Asian,Female,2015-07-01,60625.0,56698.678468899525,Home,360,0.7347397377980861,221167,False,0.13,641
Asian,Female,2013-01-01,60626.0,78880.0,Home,180,2.81850855242847,441493,False,0.14,642
White,Female,2015-10-01,60614.0,56698.678468899525,Home,360,3.801292925646441,1513041,True,0.12,643
White,Male,2012-07-01,60626.0,74993.0,Auto,72,2.9567871125854785,15461,False,0.16,644
White,Male,2015-12-01,60614.0,64087.0,Auto,60,5.349504855851825,295,False,0.24,645
Hispanic/Latino,Female,2018-05-01,60622.153968253966,7000.0,Personal,12,8.74840644093852,7730,False,1.7,646
Other,Male,2018-04-01,60625.0,60874.0,Home,360,5.21564545027031,429709,True,1.69,647
White,Male,2016-03-01,60614.0,108322.0,Auto,72,6.303377986153992,27452,True,0.36,648
White,Male,2015-01-01,60614.0,19598.0,Personal,48,0.5737403153597077,17835,False,0.11,649
Black,Female,2011-03-01,60622.153968253966,35115.0,Home,360,0.1945340088631199,291861,False,0.14,650
White,Female,2018-04-01,60626.0,49489.0,Personal,60,8.123384176860702,36211,False,1.69,651
Black,Male,2015-09-01,60614.0,354654.0,Home,360,4.177779352732419,2627830,True,0.14,652
White,Female,2018-04-01,60614.0,56698.678468899525,Home,360,5.244002312422948,825385,True,1.69,653
Other,Female,2015-11-01,60626.0,101255.0,Home,300,2.9736680631208423,702832,False,0.12,654
Black,Male,2014-11-01,60615.0,33851.0,Personal,12,11.310500715172829,36450,True,0.09,655
Other,Male,2018-04-01,60625.0,109587.0,Home,240,5.767765062775327,959152,False,1.69,656
White,Female,2016-12-01,60614.0,56698.678468899525,Auto,60,6.417835928786563,19652,True,0.54,657
White,Male,2017-08-01,60614.0,32893.0,Auto,72,6.024637355724766,3296,False,1.16,658
White,Female,2011-12-01,60626.0,48643.0,Auto,72,4.19321080091758,32302,False,0.07,659
White,Female,2017-02-01,60625.0,48746.0,Auto,72,6.823130460135421,1176,False,0.66,660
Hispanic/Latino,Male,2018-01-01,60626.0,67621.0,Home,240,4.271528913629154,470769,False,1.41,661
White,Male,2014-11-01,60626.0,128126.0,Home,240,4.52225803983817,1124908,False,0.09,662
White,Female,2015-01-01,60625.0,56698.678468899525,Auto,72,3.022394128593297,37049,True,0.11,663
White,Male,2011-09-01,60615.0,57109.0,Personal,18,10.982009353305658,104338,True,0.08,664
Hispanic/Latino,Male,2016-04-01,60623.0,44621.0,Auto,84,5.174663153548205,1976,False,0.37,665
Other,Female,2015-02-01,60614.0,33108.0,Home,180,1.5669426619630136,205765,False,0.11,666
White,Male,2018-01-01,60611.0,25716.0,Auto,60,6.480311555563545,936,False,1.41,667
Black,Male,2018-06-01,60623.0,32809.0,Auto,72,6.190598862429106,10084,False,1.82,668
Black,Female,2013-05-01,60637.0,24475.0,Auto,72,4.939867341809902,18715,False,0.11,669
Black,Male,2017-05-01,60623.0,65549.0,Auto,72,7.891794234860122,5522,False,0.91,670
Asian,Female,2015-12-01,60625.0,56373.0,Auto,60,5.869867413286193,56028,True,0.24,671
Black,Male,2016-08-01,60623.0,36609.0,Auto,84,6.759075534161543,25553,False,0.4,672
White,Male,2014-04-01,60614.0,24524.0,Home,180,4.459777698712061,198799,False,0.09,673
Asian,Female,2012-07-01,60626.0,33979.0,Auto,84,4.104174415302128,7421,False,0.16,674
Black,Non-Binary,2016-07-01,60623.0,24979.0,Home,180,7.588060605198327,173063,False,0.39,675
Black,Male,2018-04-01,60623.0,32372.0,Home,360,6.2884125713569325,199462,False,1.69,676
Hispanic/Latino,Female,2011-07-01,60623.0,3541.0,Personal,18,19.331365522167843,4749,False,0.07,677
White,Male,2017-06-01,60614.0,56698.678468899525,Home,300,5.005755405194973,748935,True,1.04,678
Other,Male,2018-10-01,60614.0,79501.0,Home,360,6.885567349452208,471776,True,2.19,679
Hispanic/Latino,Female,2012-05-01,60623.0,2404.0,Auto,72,6.885273086286647,14330,False,0.16,680
White,Male,2017-10-01,60614.0,128020.0,Home,300,2.803963387937596,927203,True,1.15,681
White,Female,2018-09-01,60614.0,13277.0,Personal,12,6.7357595620493695,20778,False,1.95,682
White,Female,2015-12-01,60614.0,56698.678468899525,Auto,60,6.61565888175375,12415,True,0.24,683
Hispanic/Latino,Male,2016-06-01,60623.0,47917.0,Auto,84,5.870940252348769,20273,True,0.38,684
White,Male,2016-02-01,60625.0,38156.0,Auto,60,4.169688578561241,15749,True,0.38,685
Black,Male,2015-05-01,60622.153968253966,53812.0,Home,300,5.258238366667318,435857,False,0.12,686
,Female,2018-08-01,60637.0,2142.0,Home,300,5.325669782271208,17273,False,1.91,687
White,Female,2012-03-01,60614.0,56698.678468899525,Auto,72,3.37884613471563,61002,True,0.13,688
Other,Male,2018-09-01,60614.0,126965.0,Auto,84,6.852771420436125,129369,True,1.95,689
Asian,Female,2018-10-01,60626.0,21895.0,Personal,60,18.27307200409612,11152,False,2.19,690
Black,Female,2016-12-01,60637.0,10532.0,Personal,18,6.555806763801553,14762,False,0.54,691
Hispanic/Latino,Female,2012-10-01,60623.0,64942.0,Auto,60,5.116122156628236,54396,False,0.16,692
Hispanic/Latino,Female,2011-03-01,60614.0,264377.0,Home,360,3.11524012498786,1719719,True,0.14,693
White,Male,2015-11-01,60625.0,31898.0,Home,240,4.378380443606181,244777,False,0.12,694
Black,Male,2016-08-01,60626.0,84789.0,Auto,72,5.150467317877143,46036,True,0.4,695
White,Male,2015-06-01,60625.0,99570.0,Auto,72,4.543808774739692,2194,False,0.13,696
Other,Male,2016-06-01,60625.0,79768.0,Auto,60,5.895045392789622,30681,True,0.38,697
Asian,Female,2016-05-01,60625.0,80790.0,Personal,48,15.175737787565184,192759,True,0.37,698
White,Male,2017-10-01,60625.0,16733.0,Auto,72,6.046377033792343,16496,True,1.15,699
Black,Female,2011-08-01,60623.0,56698.678468899525,Personal,18,11.055456280542804,26185,True,0.1,700
Black,Male,2014-06-01,60637.0,25485.0,Home,240,1.3988610048802808,126669,False,0.1,701
White,Female,2017-07-01,60625.0,36049.0,Personal,48,12.936513952669628,29565,True,1.15,702
Asian,Female,2011-06-01,60626.0,78319.0,Home,360,1.2866797961871967,605846,False,0.09,703
Hispanic/Latino,Female,2011-12-01,60623.0,42402.0,Home,300,1.491105699681927,297604,False,0.07,704
White,Male,2018-12-01,60614.0,138475.0,Auto,84,7.886044944020558,18202,True,2.27,705
White,Female,2011-03-01,60614.0,56698.678468899525,Home,240,2.9446137138635877,1511825,True,0.14,706
Asian,Male,2011-11-01,60611.0,9081.0,Auto,84,4.608214071338537,23042,True,0.08,707
White,Male,2017-09-01,60615.0,3103.0,Home,360,6.586472526671411,21888,False,1.15,708
White,Female,2011-07-01,60626.0,55404.0,Home,360,4.406349454533531,360981,False,0.07,709
Other,Male,2015-11-01,60614.0,61849.0,Auto,84,4.489098516239375,5638,False,0.12,710
,Female,2018-03-01,60637.0,38490.0,Personal,48,9.953886928531228,60919,True,1.51,711
Black,Male,2018-12-01,60637.0,37060.0,Personal,48,5.062859986559641,58509,True,2.27,712
Hispanic/Latino,Female,2015-10-01,60623.0,14420.0,Auto,72,6.290444619421788,22716,False,0.12,713
Asian,Female,2014-10-01,60611.0,56698.678468899525,Home,360,1.704590677145055,906298,True,0.09,714
White,Female,2017-07-01,60625.0,4221.0,Personal,48,5.170925876910491,2110,False,1.15,715
White,Female,2017-11-01,60614.0,56698.678468899525,Auto,72,6.98220496597826,43470,True,1.16,716
Other,Male,2017-12-01,60623.0,23360.0,Home,180,4.400001399329039,139454,False,1.3,717
Black,Male,2015-04-01,60637.0,37345.0,Personal,48,0.2970993023869867,4366,False,0.12,718
Black,Female,2017-08-01,60623.0,72300.0,Home,360,2.687555290696372,467603,False,1.16,719
Hispanic/Latino,Female,2018-03-01,60622.153968253966,37562.0,Personal,48,18.443146332014887,36317,True,1.51,720
Hispanic/Latino,Male,2017-08-01,60623.0,26306.0,Auto,84,6.898438084896711,7021,False,1.16,721
White,Female,2012-11-01,60625.0,66200.0,Auto,72,5.410024853395526,1005,False,0.16,722
,Female,2016-05-01,60623.0,56698.678468899525,Personal,48,13.762857278831936,80285,True,0.37,723
Black,Male,2013-06-01,60637.0,36308.0,Home,360,4.367802138536368,245659,False,0.09,724
Hispanic/Latino,Male,2016-06-01,60623.0,14325.0,Auto,72,6.27697764119126,10400,False,0.38,725
Black,Male,2015-03-01,60623.0,18928.0,Personal,48,12.57215213257705,16735,True,0.11,726
White,Female,2017-06-01,60626.0,51493.0,Auto,72,7.019808047911754,29792,False,1.04,727
Other,Male,2015-06-01,60625.0,22321.0,Personal,18,12.34414201662922,21653,True,0.13,728
White,Female,2014-07-01,60637.0,21977.0,Home,300,0.8948155309284652,117617,False,0.09,729
Black,Male,2018-10-01,60615.0,124954.0,Auto,84,6.893459589931002,55300,True,2.19,730
Black,Male,2013-11-01,60623.0,6758.0,Auto,84,6.602343077319888,16635,False,0.08,731
Black,Female,2012-01-01,60615.0,79261.0,Home,300,5.366823915217733,511476,False,0.08,732
White,,2011-06-01,60611.0,56698.678468899525,Home,240,1.8948926150988772,1654541,True,0.09,733
Hispanic/Latino,,2012-06-01,60623.0,56698.678468899525,Auto,72,3.978377530697572,19062,False,0.16,734
Hispanic/Latino,Male,2017-12-01,60625.0,127672.0,Home,240,3.50125810299922,968197,True,1.3,735
White,Female,2016-02-01,60614.0,47458.0,Auto,84,5.77048836093567,2750,False,0.38,736
Hispanic/Latino,Female,2016-09-01,60625.0,56698.678468899525,Personal,24,10.910809874451257,78058,True,0.4,737
White,Female,2012-04-01,60614.0,197127.0,Home,240,6.975625352086028,1593356,False,0.14,738
Black,Male,2013-10-01,60626.0,28773.0,Auto,84,4.255126084850279,28428,False,0.09,739
Hispanic/Latino,Female,2011-07-01,60623.0,50394.0,Home,360,2.652082002529023,310370,False,0.07,740
Hispanic/Latino,Female,2011-09-01,60625.0,56698.678468899525,Auto,84,6.928488856099124,25124,True,0.08,741
White,Male,2018-03-01,60625.0,43649.0,Home,240,3.5929089905841023,379180,False,1.51,742
Hispanic/Latino,Female,2016-09-01,60625.0,56698.678468899525,Home,360,2.2414693795227936,353558,True,0.4,743
White,Female,2018-12-01,60614.0,56698.678468899525,Auto,60,8.054101689390064,17621,True,2.27,744
Black,Male,2015-04-01,60622.153968253966,23249.0,Auto,60,6.271584726710623,23459,False,0.12,745
Black,Male,2015-11-01,60615.0,34968.0,Auto,84,5.710816467926687,17753,False,0.12,746
White,Female,2017-10-01,60611.0,157299.0,Auto,84,4.47893330015232,2727,False,1.15,747
Other,Female,2018-07-01,60625.0,56698.678468899525,Personal,48,12.483347320256238,52467,True,1.91,748
Black,Female,2017-10-01,60625.0,5603.0,Personal,18,7.711966226731237,3173,False,1.15,749
Black,Male,2011-03-01,60615.0,49174.0,Personal,18,11.572141397119026,34726,True,0.14,750
White,Female,2011-05-01,60614.0,56698.678468899525,Home,360,7.159015729847933,1202754,True,0.09,751
White,Female,2013-10-01,60614.0,56698.678468899525,Personal,24,18.260691133055488,61475,True,0.09,752
Black,Male,2014-11-01,60637.0,48335.0,Auto,84,5.785893804691523,18615,False,0.09,753
Other,Female,2014-11-01,60611.0,130952.0,Auto,84,4.96435767022305,70880,True,0.09,754
Hispanic/Latino,Male,2018-08-01,60623.0,27524.0,Auto,72,7.172015629617247,27517,False,1.91,755
White,Male,2018-06-01,60615.0,30286.0,Home,180,3.077493967603455,201343,False,1.82,756
Asian,Female,2013-07-01,60611.0,56698.678468899525,Home,360,1.3746822257134792,1671236,True,0.09,757
Asian,Male,2015-09-01,60614.0,180882.0,Home,180,2.4264779345576217,1113509,False,0.14,758
White,Male,2018-04-01,60615.0,43935.0,Auto,84,6.694801437075716,11534,False,1.69,759
White,Male,2013-09-01,60626.0,33711.0,Auto,72,5.833628401894655,10935,False,0.08,760
Black,Male,2017-05-01,60626.0,56698.678468899525,Auto,72,4.739714855236886,11474,False,0.91,761
Black,Male,2018-01-01,60623.0,1656.0,Auto,72,6.080591752494178,14510,False,1.41,762
Hispanic/Latino,Male,2016-01-01,60626.0,54761.0,Auto,84,6.767281530420481,20830,True,0.34,763
Black,Male,2018-06-01,60637.0,33185.0,Home,240,7.016611460500052,229415,False,1.82,764
White,Female,2013-09-01,60625.0,56698.678468899525,Home,300,2.486427777574952,623188,True,0.08,765
Other,Female,2011-04-01,60625.0,56698.678468899525,Auto,72,4.525667504560506,19182,True,0.1,766
Hispanic/Latino,Male,2018-05-01,60625.0,21137.0,Personal,12,15.252367287917805,11145,False,1.7,767
White,Female,2018-05-01,60614.0,56698.678468899525,Auto,72,6.31000262553122,41696,True,1.7,768
Asian,Female,2012-04-01,60625.0,56698.678468899525,Home,360,4.047172969463012,532368,True,0.14,769
Black,Male,2017-06-01,60615.0,20204.0,Personal,48,4.190983581356619,11008,False,1.04,770
Other,Male,2016-10-01,60623.0,39596.0,Personal,60,8.683495199118019,41451,True,0.4,771
Black,Female,2016-10-01,60626.0,5841.0,Home,360,3.250375629169984,48982,False,0.4,772
Other,Male,2013-12-01,60625.0,87964.0,Auto,72,3.3018086000854554,48106,True,0.09,773
White,Male,2017-11-01,60614.0,211008.0,Home,360,3.568475978109425,1698434,True,1.16,774
Black,Male,2017-05-01,60623.0,34298.0,Personal,18,14.76956985658378,26694,True,0.91,775
Black,Male,2017-11-01,60637.0,14115.0,Personal,60,6.939608099536477,15911,True,1.16,776
White,Male,2015-01-01,60614.0,113277.0,Home,360,2.1837145480115088,853215,True,0.11,777
Hispanic/Latino,Female,2013-08-01,60626.0,45835.0,Home,360,1.2600605796771194,325847,False,0.08,778
White,Female,2012-01-01,60626.0,56698.678468899525,Home,180,5.771692584781039,256433,False,0.08,779
Hispanic/Latino,Female,2013-04-01,60625.0,21327.0,Personal,18,8.715093020389205,15091,False,0.15,780
Hispanic/Latino,Female,2017-03-01,60623.0,41232.0,Auto,72,6.791829377330585,16157,False,0.79,781
Black,Female,2017-05-01,60626.0,35676.0,Auto,84,4.629380178698846,16994,False,0.91,782
,Female,2014-11-01,60614.0,56698.678468899525,Home,360,7.589807456872115,312399,True,0.09,783
White,Male,2014-04-01,60626.0,2803.0,Personal,48,8.009476643696237,2850,False,0.09,784
Hispanic/Latino,Female,2015-08-01,60623.0,56698.678468899525,Personal,18,7.775803435602131,67037,True,0.14,785
White,Female,2012-12-01,60611.0,17010.0,Home,360,3.626270565645784,99419,False,0.16,786
White,Male,2015-05-01,60611.0,102293.0,Home,360,2.1983577272426365,710180,True,0.12,787
White,Male,2017-11-01,60626.0,159973.0,Auto,84,5.889947616439909,160079,False,1.16,788
Black,Male,2018-02-01,60626.0,39181.0,Personal,60,11.825431634247382,45694,True,1.42,789
White,Female,2018-08-01,60614.0,56698.678468899525,Home,360,9.9623960914085,969996,True,1.91,790
Hispanic/Latino,Male,2011-04-01,60623.0,15313.0,Auto,84,4.844132970287333,15711,False,0.1,791
Black,Male,2011-04-01,60623.0,56994.0,Home,360,3.0134522927673064,479637,False,0.1,792
White,Female,2018-04-01,60626.0,12372.0,Personal,60,18.095989666895488,8471,False,1.69,793
Other,Female,2016-09-01,60614.0,38768.0,Personal,48,22.140040082642955,7213,False,0.4,794
White,Female,2017-09-01,60611.0,214830.0,Personal,18,15.244782674386151,140199,True,1.15,795
Black,Male,2015-11-01,60626.0,8108.0,Personal,18,15.08565880205314,336,False,0.12,796
White,Female,2012-01-01,60637.0,56698.678468899525,Personal,12,12.698741022076156,20152,True,0.08,797
Hispanic/Latino,Male,2018-06-01,60611.0,254682.0,Auto,72,8.05749878884256,90563,True,1.82,798
Black,Female,2012-05-01,60625.0,787.0,Auto,72,4.759974799749495,14729,False,0.16,799
Black,Male,2017-07-01,60623.0,7903.0,Personal,12,16.15571372932996,12530,True,1.15,800
Black,Female,2017-11-01,60626.0,56698.678468899525,Personal,12,22.58846616239993,107847,True,1.16,801
Hispanic/Latino,Female,2017-07-01,60625.0,56698.678468899525,Auto,72,8.413555117459612,27778,True,1.15,802
White,Female,2018-10-01,60615.0,10160.0,Auto,72,8.475166632653995,9405,False,2.19,803
Hispanic/Latino,Male,2015-11-01,60623.0,24905.0,Home,180,1.4996343461957862,175697,False,0.12,804
Hispanic/Latino,Female,2017-04-01,60623.0,56698.678468899525,Personal,12,9.97940590590416,65896,True,0.9,805
White,Female,2016-10-01,60611.0,34436.0,Personal,60,8.520773366971758,43807,True,0.4,806
Hispanic/Latino,,2012-07-01,60623.0,56698.678468899525,Auto,72,3.413436920971437,12090,False,0.16,807
Black,Female,2013-10-01,60637.0,53308.0,Home,240,8.3620672482794,411226,False,0.09,808
Hispanic/Latino,Male,2011-10-01,60623.0,65209.0,Home,300,6.306508798715457,453342,False,0.07,809
White,Female,2018-12-01,60637.0,65885.0,Home,300,3.9863074504493343,458615,False,2.27,810
Other,Male,2013-10-01,60623.0,67649.0,Home,300,3.818635656592921,541299,False,0.09,811
Hispanic/Latino,Female,2018-01-01,60623.0,35343.0,Personal,48,7.507730938895544,8116,False,1.41,812
Hispanic/Latino,Male,2014-01-01,60623.0,7450.0,Auto,72,3.868466227070468,16143,False,0.07,813
Black,Male,2017-05-01,60623.0,6008.0,Auto,60,5.84212685827331,6320,False,0.91,814
Black,Male,2012-08-01,60637.0,6348.0,Personal,12,18.0051186783144,1946,False,0.13,815
Other,Female,2013-07-01,60614.0,56698.678468899525,Auto,60,4.395776374270246,16351,True,0.09,816
Black,Male,2015-05-01,60637.0,46267.0,Auto,72,6.44539162399747,16024,False,0.12,817
White,Female,2016-10-01,60614.0,87630.0,Home,360,2.8347551827756523,557767,True,0.4,818
Asian,Female,2015-12-01,60614.0,56698.678468899525,Auto,60,5.529875580059459,29057,True,0.24,819
Hispanic/Latino,Female,2015-10-01,60625.0,56698.678468899525,Auto,60,4.941014544476793,21733,True,0.12,820
Hispanic/Latino,Female,2013-04-01,60623.0,19442.0,Auto,72,5.10093394681853,23322,False,0.15,821
White,Female,2015-02-01,60614.0,117948.0,Home,360,2.8811089145779056,959017,True,0.11,822
Other,Male,2012-04-01,60626.0,39049.0,Home,360,2.873031844986173,253304,False,0.14,823
White,Male,2017-10-01,60622.153968253966,49864.0,Auto,72,6.344972103400096,31111,True,1.15,824
Black,Male,2017-01-01,60626.0,54878.0,Home,240,3.240999373954742,437108,False,0.65,825
Black,Female,2018-06-01,60615.0,56698.678468899525,Home,240,9.257365798698869,529304,True,1.82,826
Hispanic/Latino,Female,2013-09-01,60623.0,6732.0,Auto,72,5.105252939901719,12772,False,0.08,827
Black,Female,2018-04-01,60615.0,16179.0,Auto,84,5.4342609750331565,6396,False,1.69,828
Black,Female,2016-08-01,60623.0,28428.0,Personal,60,16.99535957636818,48093,True,0.4,829
White,Male,2017-06-01,60614.0,22502.0,Auto,60,5.656244990186228,3146,False,1.04,830
White,Female,2015-04-01,60615.0,56698.678468899525,Personal,48,14.479804231124868,22582,True,0.12,831
Asian,Male,2018-10-01,60615.0,18428.0,Auto,60,8.249552577006853,8763,False,2.19,832
Black,Male,2012-01-01,60637.0,40941.0,Personal,48,8.446793915563008,74828,True,0.08,833
White,Male,2012-06-01,60611.0,350770.0,Home,180,5.402977208033624,2750416,False,0.16,834
White,Female,2016-02-01,60625.0,1886.0,Personal,12,8.960593923705368,946,False,0.38,835
Black,Female,2013-01-01,60623.0,13550.0,Personal,18,7.366289352881929,16305,False,0.14,836
White,Female,2016-03-01,60611.0,56698.678468899525,Auto,84,4.27476370911691,10829,True,0.36,837
Hispanic/Latino,Male,2012-04-01,60623.0,44627.0,Home,240,3.5520495088801747,383875,False,0.14,838
Black,Male,2011-09-01,60611.0,56698.678468899525,Home,360,1.7758870939304012,1304952,True,0.08,839
Other,Female,2015-10-01,60614.0,148718.0,Home,360,0.3925362003206459,765412,False,0.12,840
Black,Female,2015-10-01,60637.0,10219.0,Home,240,1.5719909374432603,80672,False,0.12,841
Hispanic/Latino,Female,2013-12-01,60623.0,6923.0,Personal,12,8.007310639715334,9677,False,0.09,842
Black,Male,2013-10-01,60615.0,11060.0,Auto,72,4.408405595041103,19272,False,0.09,843
Black,Female,2017-12-01,60626.0,39834.0,Auto,84,5.196137825312312,9467,False,1.3,844
Black,Female,2012-09-01,60623.0,32364.0,Home,360,3.351798019564649,209229,False,0.14,845
Black,Male,2017-05-01,60623.0,26797.0,Auto,72,5.185437544829934,33892,False,0.91,846
Hispanic/Latino,Female,2012-03-01,60623.0,11619.0,Home,240,2.682408810342774,93784,False,0.13,847
Black,Female,2018-04-01,60626.0,71876.0,Home,360,3.6703249285056985,540156,False,1.69,848
Black,Female,2017-04-01,60623.0,1994.0,Personal,18,11.047555284727348,1567,False,0.9,849
Hispanic/Latino,Male,2017-01-01,60625.0,75293.0,Auto,84,6.480784979422248,24245,True,0.65,850
Hispanic/Latino,Female,2018-12-01,60623.0,32075.0,Auto,72,5.085383475806607,44316,False,2.27,851
Black,Male,2016-12-01,60623.0,28172.0,Auto,72,5.653398339663369,14141,False,0.54,852
Black,Male,2014-07-01,60626.0,141683.0,Home,360,6.461426424385334,1166906,True,0.09,853
Hispanic/Latino,Female,2018-02-01,60622.153968253966,56698.678468899525,Home,360,1.5654597353663409,597902,True,1.42,854
